schema,feature_schema,group_id,candidate_index,label_action,target_score,is_positive,is_noop,is_roundtrip,source,reason,current_text,candidate_text,label_text,origin,origin_detail,layer,owner_block_name,text_style_name,font,bigfont,is_from_xref,f00_current_len_norm,f01_candidate_len_norm,f02_abs_len_delta_norm,f03_text_equal,f04_candidate_empty,f05_current_cjk_ratio,f06_candidate_cjk_ratio,f07_current_ascii_ratio,f08_candidate_ascii_ratio,f09_current_control_ratio,f10_candidate_control_ratio,f11_current_replacement_ratio,f12_candidate_replacement_ratio,f13_current_private_use_ratio,f14_candidate_private_use_ratio,f15_current_digit_ratio,f16_candidate_digit_ratio,f17_current_punctuation_ratio,f18_candidate_punctuation_ratio,f19_current_symbol_ratio,f20_candidate_symbol_ratio,f21_current_bopomofo_or_kana_ratio,f22_candidate_bopomofo_or_kana_ratio,f23_normalized_edit_distance,f24_character_overlap,f25_candidate_roundtrip,f26_source_has_big5,f27_source_has_gbk,f28_source_has_utf8,f29_source_has_current,f30_source_has_safe,f31_current_cad_keyword_ratio,f32_candidate_cad_keyword_ratio,f33_candidate_cjk_ratio_improved,f34_candidate_has_control,f35_candidate_has_replacement,f36_candidate_has_private_use,f37_candidate_has_suspicious_unicode,f38_current_has_suspicious_unicode,f39_is_from_xref,f40_layer_hash01,f41_owner_block_hash01,f42_text_style_hash01,f43_font_hash01,f44_bigfont_hash01,f45_typeface_hash01,f46_known_cad_text_style,f47_known_cad_font,f48_known_cad_bigfont,f49_candidate_length_le_1,f50_current_length_le_1,f51_length_risk,f52_candidate_loses_cjk,f53_candidate_becomes_ascii_from_nonascii,f54_candidate_mostly_symbols,f55_current_mostly_symbols
dbtext-ai-training-row-v1,dbtext-ai-features-v1,3d961f77-e6c4-5f5d-bb7e-0c5b7210e80a,0,unknown,1.0,1,1,1,current-noop,current text,////,////,////,synthetic-seed-v1,unknown-pattern,H-HVAC-TEXT,TITLE_BLOCK,TEXT,tssdchn.shx,,0,0.0625,0.0625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285801480125124,0.894651712825208,0.26755168993667505,0.8041046768902114,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,21e88e4e-56e8-5e60-a072-238428de8cba,0,repair,0.0,0,0,1,gbk-carrier-to-big5,roundtrip-ok,評概,啐衙,蝶阀,synthetic-seed-v1,big5-carrier-to-gbk,E-LIGHT-TEXT,TITLE_BLOCK,DIMTXT,txt.shx,,0,0.03125,0.03125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.894651712825208,0.44939345387960633,0.4145571068894484,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,21e88e4e-56e8-5e60-a072-238428de8cba,1,repair,1.0,1,0,1,big5-carrier-to-gbk,roundtrip-ok,評概,蝶阀,蝶阀,synthetic-seed-v1,big5-carrier-to-gbk,E-LIGHT-TEXT,TITLE_BLOCK,DIMTXT,txt.shx,,0,0.03125,0.03125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.894651712825208,0.44939345387960633,0.4145571068894484,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,21e88e4e-56e8-5e60-a072-238428de8cba,2,repair,0.0,0,1,1,current-noop,current text,評概,評概,蝶阀,synthetic-seed-v1,big5-carrier-to-gbk,E-LIGHT-TEXT,TITLE_BLOCK,DIMTXT,txt.shx,,0,0.03125,0.03125,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.894651712825208,0.44939345387960633,0.4145571068894484,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,fca7cc25-69bb-5580-a5c0-1bc1a777267c,0,repair,1.0,1,0,1,big5-carrier-to-gbk,roundtrip-ok,濮雲阨隙阨,冷冻水回水,冷冻水回水,synthetic-seed-v1,big5-carrier-to-gbk,A-ANNO-TEXT,*Model_Space,TSSD,simplex.shx,chineset.shx,0,0.078125,0.078125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.2805676356145571,0.44591439688715956,0.2908674753948272,0.8417944609750515,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,fca7cc25-69bb-5580-a5c0-1bc1a777267c,1,repair,0.0,0,1,1,current-noop,current text,濮雲阨隙阨,濮雲阨隙阨,冷冻水回水,synthetic-seed-v1,big5-carrier-to-gbk,A-ANNO-TEXT,*Model_Space,TSSD,simplex.shx,chineset.shx,0,0.078125,0.078125,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.2805676356145571,0.44591439688715956,0.2908674753948272,0.8417944609750515,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,427728a8-e2ec-5ace-9b23-5d68eeca06c2,0,unsafe,1.0,1,1,1,current-noop,current text,排气阀�,排气阀�,,synthetic-seed-v1,replacement-char,A-ANNO-TEXT,FIRE_PLAN,TEXT,hztxt.shx,hzfs.shx,0,0.0625,0.0625,0.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.8158236057068742,0.26755168993667505,0.8738841840238041,0.23857480735484857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,70e6ed37-d678-5d38-b961-5c73e4dc1b46,0,repair,1.0,1,0,1,big5-carrier-to-gbk,roundtrip-ok,奪耋盓殤,管道支架,管道支架,synthetic-seed-v1,big5-carrier-to-gbk,E-LIGHT-TEXT,*Model_Space,DIMTXT,gbcbig.shx,chineset.shx,0,0.0625,0.0625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.2805676356145571,0.44939345387960633,0.01773098344396124,0.8417944609750515,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,70e6ed37-d678-5d38-b961-5c73e4dc1b46,1,repair,0.0,0,1,1,current-noop,current text,奪耋盓殤,奪耋盓殤,管道支架,synthetic-seed-v1,big5-carrier-to-gbk,E-LIGHT-TEXT,*Model_Space,DIMTXT,gbcbig.shx,chineset.shx,0,0.0625,0.0625,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060120546272983,0.2805676356145571,0.44939345387960633,0.01773098344396124,0.8417944609750515,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,c53b0ab6-319a-5135-9fce-a3700da21278,0,glyph-issue,0.0,0,0,1,gbk-carrier-to-big5,roundtrip-ok,冷冻水供水,濮雲阨鼎阨,冷冻水供水,synthetic-seed-v1,font-glyph-risk,W-PIPE-TEXT,*Model_Space,TEXT,txt.shx,gbcbig.shx,0,0.078125,0.078125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44591439688715956,0.2805676356145571,0.26755168993667505,0.4145571068894484,0.01773098344396124,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,c53b0ab6-319a-5135-9fce-a3700da21278,1,glyph-issue,1.0,1,1,1,current-noop,current text,冷冻水供水,冷冻水供水,冷冻水供水,synthetic-seed-v1,font-glyph-risk,W-PIPE-TEXT,*Model_Space,TEXT,txt.shx,gbcbig.shx,0,0.078125,0.078125,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44591439688715956,0.2805676356145571,0.26755168993667505,0.4145571068894484,0.01773098344396124,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,070ca85d-760e-5ea5-90f5-489c1ad49443,0,keep,0.0,0,0,1,gbk-carrier-to-big5,roundtrip-ok,风机盘管,瑞儂攫奪,风机盘管,synthetic-seed-v1,clean-text,H-HVAC-TEXT,FIRE_PLAN,HZTXT,simplex.shx,hzfs.shx,0,0.0625,0.0625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285801480125124,0.8158236057068742,0.5005722133211261,0.2908674753948272,0.23857480735484857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,070ca85d-760e-5ea5-90f5-489c1ad49443,1,keep,1.0,1,1,1,current-noop,current text,风机盘管,风机盘管,风机盘管,synthetic-seed-v1,clean-text,H-HVAC-TEXT,FIRE_PLAN,HZTXT,simplex.shx,hzfs.shx,0,0.0625,0.0625,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285801480125124,0.8158236057068742,0.5005722133211261,0.2908674753948272,0.23857480735484857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,a86b301d-51fa-5afa-a2fe-c59eaaf1cf62,0,unsafe,0.0,0,0,1,utf8-carrier-to-gbk,roundtrip-ok,排污泵�,鎺掓薄娉碉拷,,synthetic-seed-v1,replacement-char,A-ANNO-TEXT,*Model_Space,DIMTXT,txt.shx,hzfs.shx,0,0.0625,0.09375,0.0625,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.2805676356145571,0.44939345387960633,0.4145571068894484,0.23857480735484857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,a86b301d-51fa-5afa-a2fe-c59eaaf1cf62,1,unsafe,1.0,1,1,1,current-noop,current text,排污泵�,排污泵�,,synthetic-seed-v1,replacement-char,A-ANNO-TEXT,*Model_Space,DIMTXT,txt.shx,hzfs.shx,0,0.0625,0.0625,0.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.2805676356145571,0.44939345387960633,0.4145571068894484,0.23857480735484857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,04daa28d-b10f-5e48-a7f3-9c855f9cef56,0,unsafe,1.0,1,1,1,current-noop,current text,雨水立管�,雨水立管�,,synthetic-seed-v1,replacement-char,W-PIPE-TEXT,PIPE_DETAIL,TSSD,hztxt.shx,hzfs.shx,0,0.078125,0.078125,0.0,1.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44591439688715956,0.7520103761348897,0.44591439688715956,0.8738841840238041,0.23857480735484857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,13cf5c75-a013-5385-9616-dd01871c5c6f,0,repair,1.0,1,0,1,big5-carrier-to-gbk,roundtrip-ok,Э殤假蚾,桥架安装,桥架安装,synthetic-seed-v1,big5-carrier-to-gbk,H-HVAC-TEXT,TITLE_BLOCK,DIMTXT,txt.shx,hzfs.shx,0,0.0625,0.0625,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285801480125124,0.894651712825208,0.44939345387960633,0.4145571068894484,0.23857480735484857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,13cf5c75-a013-5385-9616-dd01871c5c6f,1,repair,0.0,0,1,1,current-noop,current text,Э殤假蚾,Э殤假蚾,桥架安装,synthetic-seed-v1,big5-carrier-to-gbk,H-HVAC-TEXT,TITLE_BLOCK,DIMTXT,txt.shx,hzfs.shx,0,0.0625,0.0625,0.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285801480125124,0.894651712825208,0.44939345387960633,0.4145571068894484,0.23857480735484857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,399e9ea4-1225-51fa-a2a0-4ebad7663fe7,0,glyph-issue,0.0,0,0,1,gbk-carrier-to-big5,roundtrip-ok,水流指示器,阨霜硌尨ん,水流指示器,synthetic-seed-v1,font-glyph-risk,A-ANNO-TEXT,*Model_Space,HZTXT,simplex.shx,hzfs.shx,0,0.078125,0.078125,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.2805676356145571,0.5005722133211261,0.2908674753948272,0.23857480735484857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,399e9ea4-1225-51fa-a2a0-4ebad7663fe7,1,glyph-issue,1.0,1,1,1,current-noop,current text,水流指示器,水流指示器,水流指示器,synthetic-seed-v1,font-glyph-risk,A-ANNO-TEXT,*Model_Space,HZTXT,simplex.shx,hzfs.shx,0,0.078125,0.078125,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.2805676356145571,0.5005722133211261,0.2908674753948272,0.23857480735484857,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,67dfd3e5-51d6-561f-9452-c04e2d47afad,0,repair,1.0,1,0,1,big5-carrier-to-gbk,roundtrip-ok,DN150 秏滅奪,DN150 消防管,DN150 消防管,synthetic-seed-v1,big5-carrier-to-gbk,A-ANNO-TEXT,FIRE_PLAN,TSSD,simplex.shx,,0,0.140625,0.140625,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.8158236057068742,0.44591439688715956,0.2908674753948272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,67dfd3e5-51d6-561f-9452-c04e2d47afad,1,repair,0.0,0,1,1,current-noop,current text,DN150 秏滅奪,DN150 秏滅奪,DN150 消防管,synthetic-seed-v1,big5-carrier-to-gbk,A-ANNO-TEXT,FIRE_PLAN,TSSD,simplex.shx,,0,0.140625,0.140625,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.8158236057068742,0.44591439688715956,0.2908674753948272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,9fae052b-f55b-53d7-9d0e-b0c313b5ef3d,0,repair,1.0,1,0,1,big5-carrier-to-gbk,roundtrip-ok,驗邀翋奪,喷淋主管,喷淋主管,synthetic-seed-v1,big5-carrier-to-gbk,F-FIRE-TEXT,EQUIPMENT_BLOCK,HZTXT,tssdchn.shx,chineset.shx,0,0.0625,0.0625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406347753109026,0.9796444647898069,0.5005722133211261,0.8041046768902114,0.8417944609750515,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,9fae052b-f55b-53d7-9d0e-b0c313b5ef3d,1,repair,0.0,0,0,1,utf8-carrier-to-gbk,roundtrip-ok,驗邀翋奪,椹楅個缈嬪オ,喷淋主管,synthetic-seed-v1,big5-carrier-to-gbk,F-FIRE-TEXT,EQUIPMENT_BLOCK,HZTXT,tssdchn.shx,chineset.shx,0,0.0625,0.09375,0.0625,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406347753109026,0.9796444647898069,0.5005722133211261,0.8041046768902114,0.8417944609750515,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,9fae052b-f55b-53d7-9d0e-b0c313b5ef3d,2,repair,0.0,0,1,1,current-noop,current text,驗邀翋奪,驗邀翋奪,喷淋主管,synthetic-seed-v1,big5-carrier-to-gbk,F-FIRE-TEXT,EQUIPMENT_BLOCK,HZTXT,tssdchn.shx,chineset.shx,0,0.0625,0.0625,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406347753109026,0.9796444647898069,0.5005722133211261,0.8041046768902114,0.8417944609750515,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,20c79d13-bfa4-53b7-8262-ba1b26f04b4c,0,repair,1.0,1,0,1,big5-carrier-to-gbk,roundtrip-ok,阨掙諉磁ん,水泵接合器,水泵接合器,synthetic-seed-v1,big5-carrier-to-gbk,A-ANNO-TEXT,EQUIPMENT_BLOCK,STANDARD,hztxt.shx,chineset.shx,0,0.078125,0.078125,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.9796444647898069,0.23254749370565347,0.8738841840238041,0.8417944609750515,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,20c79d13-bfa4-53b7-8262-ba1b26f04b4c,1,repair,0.0,0,1,1,current-noop,current text,阨掙諉磁ん,阨掙諉磁ん,水泵接合器,synthetic-seed-v1,big5-carrier-to-gbk,A-ANNO-TEXT,EQUIPMENT_BLOCK,STANDARD,hztxt.shx,chineset.shx,0,0.078125,0.078125,0.0,1.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.9796444647898069,0.23254749370565347,0.8738841840238041,0.8417944609750515,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,15aaca8f-319b-5112-8bda-bd44e0504cf9,0,keep,0.0,0,0,1,gbk-carrier-to-big5,roundtrip-ok,穿墙套管,援Х杶奪,穿墙套管,synthetic-seed-v1,clean-text,H-HVAC-TEXT,PIPE_DETAIL,STANDARD,txt.shx,,0,0.0625,0.0625,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285801480125124,0.7520103761348897,0.23254749370565347,0.4145571068894484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,15aaca8f-319b-5112-8bda-bd44e0504cf9,1,keep,1.0,1,1,1,current-noop,current text,穿墙套管,穿墙套管,穿墙套管,synthetic-seed-v1,clean-text,H-HVAC-TEXT,PIPE_DETAIL,STANDARD,txt.shx,,0,0.0625,0.0625,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285801480125124,0.7520103761348897,0.23254749370565347,0.4145571068894484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,91149e13-6be3-5fc6-9ce3-fbdc6db0ac15,0,keep,0.0,0,0,1,gbk-carrier-to-big5,roundtrip-ok,消防水泵房,秏滅阨掙滇,消防水泵房,synthetic-seed-v1,clean-text,A-ANNO-TEXT,TITLE_BLOCK,TEXT,gbcbig.shx,gbcbig.shx,0,0.078125,0.078125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.894651712825208,0.26755168993667505,0.01773098344396124,0.01773098344396124,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbtext-ai-training-row-v1,dbtext-ai-features-v1,91149e13-6be3-5fc6-9ce3-fbdc6db0ac15,1,keep,1.0,1,1,1,current-noop,current text,消防水泵房,消防水泵房,消防水泵房,synthetic-seed-v1,clean-text,A-ANNO-TEXT,TITLE_BLOCK,TEXT,gbcbig.shx,gbcbig.shx,0,0.078125,0.078125,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027786678873884182,0.894651712825208,0.26755168993667505,0.01773098344396124,0.01773098344396124,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
