group_id	handle	layer	owner_block	text_style	font	bigfont	is_xref	has_problem	problem_reason	candidate_count	current_text	position_x	position_y	position_z
24cc2fa16d98fce07dd82b4c9592423c	1669B	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	66.750	1113361.111075	-419996.894094	-12000
343b7beb8078fc9bd172e5d4cc3a5828	166A3	1-BZ	*Model_Space	HZ			0	0	no-suspicious-dbtext	2	进水管	1130515.951812	-421392.34844	0
9df61efad5709381e602a1d0bc53041d	166A4	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN63	1131668.14431	-418762.328074	0
6b8a7e123f8583eef7160bf3773e95d0	166A9	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	3	断面4	1132934.544472	-421974.459313	-12000
bd8012fcb0c8b3f18fb922f368e969f5	166C5	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	3	电动阀	1127735.096995	-417270.00898	-12000
dda8862e0ddeb8e8913136151e61c5be	166CD	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	4	正常水位	1137916.962962	-417067.864583	-12000
77aae9b7ae95cd62b73c1419e5342fdf	166CE	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	3	内底	1138001.88683	-419222.873306	-12000
b66bfd23ce2c4d37665420e622c9df85	166CF	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	69.400	1136178.009249	-416151.751941	-12000
3701e154ce12bc804d9e317262f0d8bf	166D1	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	66.900	1136178.009249	-419120.49447	-12000
8e0d3f7e15865b97a26a41bd01b8b224	166D2	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	69.100	1136200.866392	-416960.49447	-12000
b8d11ccd5a5f84f9f6299cb9ba41603c	166D5	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	66.600	1136064.797185	-419806.717958	0
2d84ab7e63fd9861f0032fbfd61de728	166DA	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN100	1119540.466252	-416604.782731	0
dc7ebb8a973c59571753a54c196934e3	166DD	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN100	1116616.455536	-416604.782731	0
a5ea877add0f4260946d31d32e4eb001	166DF	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	70.000	1133217.848727	-415511.545264	0
5a2df3976956029b68ead4493bda7cc8	166E2	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN100	1135310.993296	-416280.221579	0
11de66f6d797c39e838eb1a6c0c5ea1a	166E5	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN100	1132386.982579	-416280.221579	0
6ac94c737d01aea8eac588f3eaf2ca30	166FC	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	69.100	1114868.839348	-417285.055623	-12000
e8f0ab6f139d734daeb5a395936f2b99	16700	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	67.100	1114854.287606	-419224.265882	0
0ee76129abbaaeee8ac25654349dbe64	16702	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	3	最低水位	1113412.859786	-419242.934459	-12000
8835bf069f1a9536f58140af9cca7b67	16703	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	3	最高水位	1113277.144749	-417395.765882	0
d3ffd7e2e42e2fc3f17728175b42c761	16708	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	3	断面2	1132852.774548	-408660.249338	-12000
28c09085e7ecb0f945fedf806aba55e6	16709	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	4	消火栓出水管	1128974.644628	-407245.415185	0
6eba4df86958146b14d395fbc2f7eaee	1671C	1-BZ	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN100	1130009.029128	-406374.171981	0
f52b1590ae5d22491790ac0f5913db8b	16720	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN100	1134743.345957	-403194.438627	0
09dc48224086505e13abc693c20d8abe	16723	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN100	1131819.335241	-403194.438627	0
c7a4437d2349b1eb8671eb520f3e20e9	16737	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	3	最低水位	1128416.852438	-405845.838987	-12000
3bf656b0ea19096a0a3005f95e6d8beb	16738	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	3	最高水位	1128480.024454	-403985.421778	0
8b102fda6398f08db620219517194a49	1673B	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN100	1120073.419211	-403119.411789	0
dfea9da04a22d04dab6f03e4fb83b924	1673F	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	69.200	1115486.585898	-403651.654501	-12000
153b53e57a9840ae3415b6ec646d7e2a	16744	1-BZ	*Model_Space	HZ			0	0	no-suspicious-dbtext	3	溢流排污管	1115278.377728	-408231.53865	0
8855daccdb26eb2e87e32f22e4fd2c27	16745	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN100	1116305.058418	-407185.122005	0
104d6bab502da29543b73ca3533342ed	16746	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN100	1116430.570226	-405692.946855	0
b93f8095929069a60d4b10742e8b0161	1674C	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	3	断面1	1117696.970388	-408813.649522	-12000
be335e35010395a0520b7fb7d6f8a48c	1674F	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	68.400	1114692.074041	-404620.061289	-12000
afd5dcd4706cf89caada7daeb9ecaf3d	16752	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	66.750	1114692.074041	-406579.063146	-12000
33a1d7bb8f76af37b65ae51f9c22e7a0	16759	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	4	溢流水位	1113470.261407	-403704.119491	-12000
a20c21d9e0ecc6b878b704334c41c330	16761	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN100	1117149.408495	-403119.411789	0
404c1a437141c625c2b3b465d7458371	1676E	1-BZ	*Model_Space	HZ			0	0	no-suspicious-dbtext	4	18目防虫罩	1113979.305168	-407523.03865	0
4ab57b3d4a10203e8653ce7ae1dcaa1f	16775	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	4	正常水位	1137349.315624	-403982.081631	-12000
bdd5535e79a7f862d64974e2279d6da7	16776	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	3	内底	1137434.239491	-406137.090355	-12000
32cbff6af45af3545b04e658cd6f4476	16777	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	4	正常水位	1122146.435918	-417392.425735	-12000
00530751b891e4aa32b38c0dad2d0f67	16778	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	3	内底	1122231.359786	-419547.434459	-12000
e4a3eb74180f8838277a81996139e645	16779	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	69.400	1120407.482205	-416476.313093	-12000
8f82d202c702c56ab9bcaa457188475b	1677B	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	66.900	1120407.482205	-419445.055623	-12000
526d87aff9257174afede7cab47a2da4	1677C	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	69.100	1120430.339348	-417285.055623	-12000
5022d3efc51cafd2b2fe471b23edac6f	1677F	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	66.600	1120294.270141	-420131.279111	0
cb62768ccb1963b1e7f56b87f57f74b4	16781	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	66.750	1128563.99078	-406586.54999	-12000
99f7432cbc3d1120f2c8e027eae3491d	16782	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	69.100	1130071.719053	-403874.711519	-12000
95edce1106b42cb38d0957d9cd287e7d	16783	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	67.100	1130057.167311	-405813.921778	0
a67ccb09d24dd289afc264982898d12f	16784	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	69.400	1135610.36191	-403065.96899	-12000
7dc44b36e309d2cfa1cdf50c7d01065d	16786	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	66.900	1135610.36191	-406034.711519	-12000
a56cadeb155abeac1b773792f591a842	16787	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	69.100	1135633.219053	-403874.711519	-12000
3ac64d31c6ee68baccadef51d3610d25	1678A	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	66.600	1135497.149847	-406720.935007	0
4d5e6d94adab48ef24ab5ee9a7013dcf	1678C	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	70.000	1117447.321684	-415836.106416	0
b85d1293c7b5dd5c33532a303f585c10	1678D	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	70.000	1132650.201389	-402425.762313	0
9541d138b85e93cfe72580445ca711b2	1678E	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	69.400	1120940.435164	-402990.942151	-12000
a32d5f59c493e362f5c26d6e7b5c9179	16790	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	66.900	1120940.435164	-405959.68468	-12000
67846f21a218262201b9ee9852ae0ca9	16791	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	69.100	1120963.292307	-403799.68468	-12000
5d6fbb8eb7513dc496ce097598b5423e	16794	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	66.600	1120827.223101	-406645.908168	0
72ba03df9e976db24d10b3920154bb87	16796	TWT_TEXT	*Model_Space	DIM_FONT	ming.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	70.000	1117980.274643	-402350.735474	0
538431fc9dc5b549fdc3d17a8e53951c	16797	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	4	正常水位	1122679.388878	-403907.054793	-12000
bcf53fd50a7079ad496e57877535ddb1	16798	TWT_TEXT	*Model_Space	HZ			0	0	no-suspicious-dbtext	3	内底	1122764.312745	-406062.063516	-12000
0847125493a03d787e81c453b4113eab	16815	BIAOZHU	*Model_Space	HZTXT	GBENOR	tssdchn.shx	0	1	roundtrip-candidate-improved	2	挌階彸揤秏鳶邡ㄗ湍揤薯桶ㄘ	971913.902879	-410501.886185	0
841b6d2d502bef739f31703baffa94d1	16859	消防标注	*Model_Space	Z300C	ROMANC	tssdchn.shx	0	1	roundtrip-candidate-improved	4	秏滅阨喀	109772.311818	-678029.167432	0
0dc780ce7ab77edb65f01b4090d71430	16862	消防标注	*Model_Space	Z300C	ROMANC	tssdchn.shx	0	0	no-suspicious-dbtext	1	3	111254.128333	-678451.665869	0
07e4b5d9332453e5006a0821745c55e3	16863	消防标注	*Model_Space	Z300C	ROMANC	tssdchn.shx	0	0	no-suspicious-dbtext	1	400m	109605.058095	-678794.121986	0
2204de44401c184f755d6c4d567c9c32	168B4	PIPE-消防	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	114506.817506	-678193.19119	0
c6961befc8ba3d56c936494a62aabb9c	16903	PIPE-消防	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	113259.160857	-678193.19119	0
568f47124a712e76c0fc02fc275d5d23	16904	PIPE-消防	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	113069.216686	-677055.126744	0
1a1041d2be58b541dc24de6c9132ca64	1690E	A-TEXT	*Model_Space	_HZTXT	txt.shx	tssdchn.shx	0	1	roundtrip-candidate-improved	2	阨掙賦磁 DN150	104735.987959	-672706.315937	0
2558a28a4e0f2550a1c7134a1bc2fc96	1695E	喷淋	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	109898.470866	-676036.179339	0
5da2b8d8618a933f062702b2ace0d479	169F3	S-阀喷淋	*Model_Space	ROMANT	ROMANT	tssdchn.shx	0	0	no-suspicious-dbtext	1	L	120350.113918	-676905.481202	-0
ebabf9e9b11fac7cf980a34a586164b5	16A08	S-标喷淋	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	119676.378897	-677353.707831	-0
c5df35072478f6fe667d624aab81e100	16A0A	S-标喷淋	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN25	125591.864172	-676712.795294	-0
a0dc94e5073fae79579171964eb0e4c1	16A0B	S-标喷淋	*Model_Space	BZ	romant.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	~	125203.348091	-676936.293656	0.001108
3ad2e0879f8aee7ff00a721f31c3bd90	16A0D	S-标喷淋	*Model_Space	BZ	romant.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	~	125328.513732	-676939.769509	0.001108
7068e0ec71efa8c7d63a11537e3e5807	16A1A	S-标喷淋	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	1	roundtrip-candidate-improved	4	藺傷彸阨蚾离	124364.137562	-677969.28327	-0
f0fdc31ccb1266c63e4cf6149046ff28	16A1D	S-标喷淋	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	1	roundtrip-candidate-improved	2	齬祫摩阨諧	125177.001453	-678619.945819	-0
421b3dca181544a2a92cb98ed7ba65ca	16A2C	S-喷淋管	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN50	119697.40291	-678113.485022	0
6fbd4969ab3e4114dbd0158c02dbed4c	16A2D	S-喷淋管	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	1	roundtrip-candidate-improved	2	邿阨概	119771.089853	-678451.629511	0
0a7d6ac467d4a29935fac2fbb074bf5b	16A47	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	1	roundtrip-candidate-improved	2	驗邀補奪朓褽菁痱扢	122382.229074	-678587.303449	-0
5c8fe15f302f54d5cfb96c666b6b7f84	16A4A	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	2	軞數180跺驗芛	122524.543811	-679170.60146	-0
d74a3cbe3129c8abb09872cab8dceb64	16A4B	喷淋	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	116277.519126	-675430.131255	0
7b4d25a23ba200b6d761d24f2b3d4524	16A4C	喷淋	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	123455.603086	-675472.989672	0
3201cc124ce873cd39d2914a0ddefae2	16A5A	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN25	131580.585476	-672148.212926	3750
0766b6a7f3f06904facb98372b28ee27	16A68	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	1	roundtrip-candidate-improved	2	驗邀補奪婓裂階囀朓褽菁痱扢	124816.431952	-672803.388465	-0
978c898c01394d36119e52b76f10fb2f	16A6A	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	2	軞數213跺驗芛	125340.777419	-673386.686475	-0
d4e71998f74fab8b37071d40648dc039	16A78	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	117275.258517	-671564.566265	3750
1f58633cd01d8cfd9560dd2b7d632cb5	16A7B	自喷管	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	L	116258.521818	-671772.658907	-0
8374fcd33ff0b55c9e754c96bd75b6f5	16A7E	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN70	117018.440067	-672521.782665	-3750
2845d6bfeaf9995a2649e66d4afadf6d	16A84	TWT_TEXT	*Model_Space	_TWT_DIM	SIMPLEX	tssdchn.shx	0	1	roundtrip-candidate-improved	3	諉弅俋迾阨諳	117180.850424	-674508.122524	0
2769a18f01e7ad63e5d2c3fc56dc9578	16A89	TWT_TEXT	*Model_Space	_TWT_DIM	SIMPLEX	tssdchn.shx	0	1	roundtrip-candidate-improved	3	諉弅俋迾阨諳	134237.209464	-674850.405069	0
d884797acaf05d344be2581cf7fbd49e	16A8D	TWT_TEXT	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN70	117413.360262	-673900.404893	3750
58726e979a8426096078dd63cae6c0eb	16A8E	TWT_TEXT	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN50	133905.550348	-673900.404893	3750
defc7be710dba8fced35ab37d3063cf5	16A9C	DIM_喷淋	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	0	no-suspicious-dbtext	1	HPL-2	132155.230542	-664423.5227	0
74c1709f40bd02bba96d87b352cdaa64	16AA8	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN25	131580.585476	-667948.212926	3750
d0a0d9559ee48993a9ddd6fc6eff094a	16AB6	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	1	roundtrip-candidate-improved	2	驗邀補奪婓裂階囀朓褽菁痱扢	124816.431952	-668603.388465	-0
dd93c4fcfe86f0e8e212e9c21ae6ecb8	16AB8	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	2	軞數159跺驗芛	125340.777419	-669186.686475	-0
4d3654870c05a03b726e847671de350a	16AC5	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	117275.258517	-667364.566265	3750
e4e5240113a8e7b7ba854d9d78c009da	16AC8	自喷管	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	L	116258.521818	-667572.658907	-0
e3bae3bc68d4376474137a7226e737dc	16ACB	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN70	117018.440067	-668321.782665	-3750
c95b7c20f4c2a3060a486b44b5fb0ba3	16AD0	TWT_TEXT	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN70	117413.360262	-669700.404893	3750
20e37216a4e64f4313ffad0c319b3fa7	16AD1	TWT_TEXT	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN50	133905.550348	-669700.404893	3750
1d2eceff0556bcfb2c613b75ebb47e01	16AE7	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN25	131580.585476	-663748.212926	3750
59db6ec299ecf40d980ac4ae0e2e9e6e	16AF5	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	1	roundtrip-candidate-improved	2	驗邀補奪婓裂階囀朓褽菁痱扢	124816.431952	-664403.388465	-0
3cd2ba501c537bc72edb392e2df0b0ce	16AF7	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	2	軞數141跺驗芛	125340.777419	-664986.686475	-0
f62d7f95148d574e5ad0008d668ce495	16B04	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	117275.258517	-663164.566265	3750
42ad7bc61fe97c338de7409e5eae1899	16B07	自喷管	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	L	116258.521818	-663372.658907	-0
378317d324606759ec15e295249e4c33	16B0A	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN70	117018.440067	-664121.782665	-3750
6b1730012da6fac44b6325e66d57ff64	16B0F	TWT_TEXT	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN70	117413.360262	-665500.404893	3750
6136fb7a4e5ce614bc500fb6c2c424c9	16B10	TWT_TEXT	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN50	133905.550348	-665500.404893	3750
96c9cef2a3e0b18e48727b8d1c760881	16B26	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN25	131580.585476	-660148.212926	3750
4e9ad50a2b058c55817fe708fd2c7be7	16B34	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	1	roundtrip-candidate-improved	2	驗邀補奪婓裂階囀朓褽菁痱扢	124816.431952	-660803.388465	-0
ec3abf856323182937eff41014ff340d	16B36	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	2	軞數142跺驗芛	125340.777419	-661386.686475	-0
6744030ca67419ee2cbe0166e9b0a47f	16B43	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	117275.258517	-659564.566265	3750
4ed875e45ffda98433c9a7c46fb4d99b	16B46	自喷管	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	L	116258.521818	-659772.658907	-0
f08d21986c9fbf239eb838b0a6f87112	16B49	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN70	117018.440067	-660521.782665	-3750
079c5c7dd7e9e64bfed2f0656f127fec	16B4E	TWT_TEXT	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN70	117413.360262	-661900.404893	3750
5588af0c7bd8e6c121bf5f29fd1982e4	16B4F	TWT_TEXT	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN50	133905.550348	-661900.404893	3750
0cc4424b28a304707ad838c9d8a75fba	16B66	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN25	131580.585476	-656548.212755	3750
91200dad661598b90e36063bce107461	16B74	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	1	roundtrip-candidate-improved	2	驗邀補奪婓裂階囀朓褽菁痱扢	124816.431952	-657203.388293	-0
10d329285d8e31bf7559c3ff8ae0e247	16B82	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	117275.258517	-655964.566094	3750
c3b1ab3b13fe266cf9bdc758e7c54eb3	16B85	自喷管	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	L	116258.521818	-656172.658735	-0
b22dd17764230a524ca2da9a51a1d373	16B88	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN70	117018.440067	-656921.782494	-3750
621e5c21cf84a90f664ff5d56cbdb313	16B95	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	2	軞數120跺驗芛	125340.777419	-657786.686303	-0
d5e0bbdf11c91f9a9281debb9ef41aae	16B96	S-标喷淋	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	1	roundtrip-candidate-improved	4	藺傷彸阨蚾离	132152.052051	-657133.15254	-0
aa7f89b8e7903c5ebd286e7731887316	16B99	S-标喷淋	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	1	roundtrip-candidate-improved	2	齬祫怹汜潔	132964.915943	-657715.836028	-0
15a78ec3d61593836c819df384d73a2b	16BA6	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN25	131580.585476	-652948.212755	3750
50d3ede1cf3a3d75308a6cdb35dcfac5	16BB4	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	1	roundtrip-candidate-improved	2	驗邀補奪婓裂階囀朓褽菁痱扢	124816.431952	-653603.388293	-0
54f3454f59e64e71e088a09b6938ab11	16BC2	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	117275.258517	-652364.566094	3750
81b7c49dd8c901725e36312dae49b3c2	16BC5	自喷管	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	L	116258.521818	-652572.658735	-0
d21acb3a528657d3d81b6ab726d3f016	16BC8	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN70	117018.440067	-653321.782494	-3750
95e103d0319a9b1543dc6ce5ee8e89a4	16BD5	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	2	軞數120跺驗芛	125340.777419	-654186.686303	-0
38921a31646aa3b6b22112d243e80755	16BD6	S-标喷淋	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	1	roundtrip-candidate-improved	4	藺傷彸阨蚾离	132152.052051	-653533.15254	-0
3b1d4cb46bc2b1820f9862eae681cc30	16BD9	S-标喷淋	*Model_Space	_TWT_SERIAL	COMPLEX	tssdchn.shx	0	1	roundtrip-candidate-improved	2	齬祫怹汜潔	132964.915943	-654115.836028	-0
c5ed157e19aff972e11f70aae2571a1d	16BE6	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN25	131580.585476	-649348.212755	3750
19f53e91c1ad74301b421456b03efa12	16BF4	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	1	roundtrip-candidate-improved	2	驗邀補奪婓裂階囀朓褽菁痱扢	124816.431952	-650003.388293	-0
416acb6c3663917fb8646a70e04fcf92	16C02	自喷	*Model_Space	JXL	romans.shx	tssdchn.shx	0	0	no-suspicious-dbtext	1	DN150	117275.258517	-648764.566094	3750
